"Txhash","Blockno","UnixTimestamp","DateTime","From","To","Quantity","Method"
"0x777148c45310bd63d6f43cc5bc0ee6bd172b3a8f2b5bd4ff8d953065d686ca06","19178841","1656707001","2022-07-01 20:23:21","0x8f1016122b5211988b52ee63cf994171fbfc7b8d","0xdcd8da61deee0f37d4f19a96d7d77ec2376f7e1a","12,000,000","Buy Token"
"0x4953b18b2f03ef45786841c0ef606662b2c292ada34126aa340f0277783271f3","19180060","1656710658","2022-07-01 21:24:18","0x8f1016122b5211988b52ee63cf994171fbfc7b8d","0xa1b0c1f82eb75c94ae8f6c4da7adba90b69565a7","3,555,555.555555555555555555","Buy Token"
"0x43e667a143872832b8f5e8393c72697789a62f6a9fb5f848a0602bc64686d162","19180240","1656711198","2022-07-01 21:33:18","0x8f1016122b5211988b52ee63cf994171fbfc7b8d","0x6b91d94492833b4818f6fe471bfcc454b0a03d12","20,000,000","Buy Token"
"0xf19e703c396a8294cee1f05b173acaeb9c594c172d301c77f4ddde3a1b3cb603","19181729","1656715665","2022-07-01 22:47:45","0x8f1016122b5211988b52ee63cf994171fbfc7b8d","0x2090bda87a1a16871d2a6d745eb8fc19bea60e63","562,222.222222222222222222","Buy Token"
"0xa55b478aa024ea403eca33c9c40ac68a99ec986c4686a54f9b29b7793cf2d7c5","19181867","1656716079","2022-07-01 22:54:39","0x8f1016122b5211988b52ee63cf994171fbfc7b8d","0x9b5eb64020bb5d4ba26e5cbfc99bf9afceffa0a7","110,000,000","Buy Token"
"0xead869712b67dfd546d401688dcd35c5e9b258ea7519a952023198b834625a74","19185982","1656728424","2022-07-02 02:20:24","0x8f1016122b5211988b52ee63cf994171fbfc7b8d","0x0ca32a8fc21d8fda31eda3cfcafbe87c0058c41e","10,555,555.555555555555555555","Buy Token"
"0x153b86cc8a9e7899832701acb79c5008d7ef3324f9841300e1dbeded18f8d2a4","19186971","1656731391","2022-07-02 03:09:51","0x8f1016122b5211988b52ee63cf994171fbfc7b8d","0x7a66f1a5957cf43bf0ebce9929991f4d7752d125","555,555.555555555555555555","Buy Token"
"0xc7cadcc3cda8de3ccd76495d37a3c8884575d3a2a9e91e21a3c8dec82beef4a2","19187601","1656733281","2022-07-02 03:41:21","0x8f1016122b5211988b52ee63cf994171fbfc7b8d","0x5cb8db8812c4b69d9cd21ed656ff46681e350b3c","11,111,111.111111111111111111","Buy Token"
"0x2b732bc503371a0d0c58b363a5600c132add82d13b40ee2738cf1dc3f04c4785","19188154","1656734941","2022-07-02 04:09:01","0x8f1016122b5211988b52ee63cf994171fbfc7b8d","0x22b7e707e1c0f36ab16080d020726d6b62a729f4","1,111,111.111111111111111111","Buy Token"
"0xc371af92c05d60d329b1330cfd5098bb5ec44f3e2cc16b10a969679c3568fc46","19188198","1656735073","2022-07-02 04:11:13","0x8f1016122b5211988b52ee63cf994171fbfc7b8d","0xd624fdfc507694d17e4dbf916c4770436c0c59d3","7,222,222.222222222222222222","Buy Token"
"0x958d98a940a357aa8c59aff4a5b2ddb54ad6607b1d719ccfdd6beab1a3e01c8a","19189108","1656737803","2022-07-02 04:56:43","0x8f1016122b5211988b52ee63cf994171fbfc7b8d","0x17704b19460613551b2bad06f23d4ef2c8104d12","1,333,333.333333333333333333","Buy Token"
"0x441cb20c7b5391f79b59d342b54c3d6dadf3929cf9e53d0ca0d88fd836348a38","19189758","1656739754","2022-07-02 05:29:14","0x8f1016122b5211988b52ee63cf994171fbfc7b8d","0x17704b19460613551b2bad06f23d4ef2c8104d12","2,111,111.111111111111111111","Buy Token"
"0x489ef84f3e7d166e414a28bb33cb854710d64e7f79fd447fd84e1ac72cbc15b7","19190997","1656743471","2022-07-02 06:31:11","0x8f1016122b5211988b52ee63cf994171fbfc7b8d","0x22b7e707e1c0f36ab16080d020726d6b62a729f4","666,666.666666666666666666","Buy Token"
"0x0db58b7b4be847aab6c229b8e5a0770e5807634c33faba32e9071863643e7a8b","19191882","1656746126","2022-07-02 07:15:26","0x8f1016122b5211988b52ee63cf994171fbfc7b8d","0x03c57b59ac22941668ba3a6c24100c62832738c7","1,444,444.444444444444444444","Buy Token"
"0x34e3bcb3080541db897f5aafb7ea13eb982e41baa0f77d1118d1ded8a54cbfd1","19191935","1656746285","2022-07-02 07:18:05","0x8f1016122b5211988b52ee63cf994171fbfc7b8d","0xd733a40f01c3ebe3a1c8b0856885aede506a73aa","1,888,888.888888888888888888","Buy Token"
"0x0165cc28e2f95ae24c637e4714686d9d7a50a99456fb1711d36ccacb46b086eb","19193812","1656751944","2022-07-02 08:52:24","0x8f1016122b5211988b52ee63cf994171fbfc7b8d","0xeba0d8c02179268171e1e08e40bdc1760036f406","1,000,000","Buy Token"
"0x4c911be85d82b01062d69277703b8ee67fb77e6cee4c5a4da4b2ba1749284b4e","19200999","1656773519","2022-07-02 14:51:59","0x8f1016122b5211988b52ee63cf994171fbfc7b8d","0x31643c84ad8d5691692b27ac6b1c91ea2120eabd","1,111,111.111111111111111111","Buy Token"
"0x0c0ed6860c568e19fa5083ce54d61e2c4e75825f9eb087d38a6303b0eeea3bb6","19201243","1656774251","2022-07-02 15:04:11","0x8f1016122b5211988b52ee63cf994171fbfc7b8d","0x31643c84ad8d5691692b27ac6b1c91ea2120eabd","1,111,111.111111111111111111","Buy Token"
"0x27a985303a3fa6d8ebb91ed3898f39ece87185ce375f1ac84f197313b0d90e25","19201774","1656775844","2022-07-02 15:30:44","0x8f1016122b5211988b52ee63cf994171fbfc7b8d","0x9b5eb64020bb5d4ba26e5cbfc99bf9afceffa0a7","59,444,444.444444444444444444","Buy Token"
"0x3932bfbf6b88f980faa274a3424f6217e424c8cff22c6d0292aa5b2d10858977","19202251","1656777275","2022-07-02 15:54:35","0x8f1016122b5211988b52ee63cf994171fbfc7b8d","0xc5bcc3c4ca8232cddaeca4abd1f8447aef9da38c","5,777,777.777777777777777777","Buy Token"
"0x9b678d92e033381df862501e1faffed18b511b2301790701b124d2a4bc36d40e","19203662","1656781508","2022-07-02 17:05:08","0x8f1016122b5211988b52ee63cf994171fbfc7b8d","0x1b309b5de0a7198868ef91cb67e44d550e0330a8","777,777.777777777777777777","Buy Token"
"0x2cb6db9c3e7c22bd73441f0c295b09b019c097ad319f4a6d136fb7a32d5555c3","19204643","1656784451","2022-07-02 17:54:11","0x8f1016122b5211988b52ee63cf994171fbfc7b8d","0xa83c146ddde7ff411fa42f5736828aba9ed3df54","1,333,333.333333333333333333","Buy Token"
"0x1ab2cd159323a9aa616af9f117e26fca3805669ff8a6a13562cc34d7edf1a282","19207561","1656793247","2022-07-02 20:20:47","0x8f1016122b5211988b52ee63cf994171fbfc7b8d","0x2ab6289eeb8140eb64d24dc5199d074ca080e1e4","222,222.222222222222222222","Buy Token"
"0x786e850f8df934b851bf0fc8186c109288d8fbfaadd0b78045ecd5f7d3268b7e","19207867","1656794165","2022-07-02 20:36:05","0x8f1016122b5211988b52ee63cf994171fbfc7b8d","0x2ab6289eeb8140eb64d24dc5199d074ca080e1e4","333,333.333333333333333333","Buy Token"
"0x9e115ff94a8f8ef6109acd926b860796e351a0ccc20699dda4f4bec5be4adeaf","19208471","1656795977","2022-07-02 21:06:17","0x8f1016122b5211988b52ee63cf994171fbfc7b8d","0x31cf6eb5e842ba292381b0b335dc142667d554da","444,444.444444444444444444","Buy Token"
"0x6d606eb1e25dc8aab87efaf86ded07b2444afc39416fadcc1d0662f5bd76469d","19209417","1656798815","2022-07-02 21:53:35","0x8f1016122b5211988b52ee63cf994171fbfc7b8d","0x882bf9725db2eee2338a80d804547faa537e1391","1,444,444.444444444444444444","Buy Token"
"0x652ed101bfec9efb0effc026207c6773f72f44a4ed4107dd405560e6201dea99","19209449","1656798911","2022-07-02 21:55:11","0x8f1016122b5211988b52ee63cf994171fbfc7b8d","0xa1b0c1f82eb75c94ae8f6c4da7adba90b69565a7","3,666,666.666666666666666666","Buy Token"
"0x2f495f73f400de0c0a4da0471dd97986229ed5c217513d559d9ba415fca33122","19209466","1656798962","2022-07-02 21:56:02","0x8f1016122b5211988b52ee63cf994171fbfc7b8d","0x2ab6289eeb8140eb64d24dc5199d074ca080e1e4","3,555,555.555555555555555555","Buy Token"
"0x3d7777d5bc403b912455e9c712a1460197a2c147a22fe2f9f4563eba98f187e6","19210488","1656802029","2022-07-02 22:47:09","0x8f1016122b5211988b52ee63cf994171fbfc7b8d","0x7494341bb7d26a4744166f058ab714ba1f23cf3f","16,444,444.444444444444444444","Buy Token"
"0x8a3f30c3f4223c689f38425f79f81e332891054ae52ade8b12d486893fa74c1c","19218708","1656826701","2022-07-03 05:38:21","0x8f1016122b5211988b52ee63cf994171fbfc7b8d","0xe2be2a217d9973ceae253c978635af2360e066fa","1,111,111.111111111111111111","Buy Token"
"0x67369f1af52e3f1409fa92b0ed41e00e8d0c78b26d1981c76c4d417cfa80bc1c","19221463","1656834966","2022-07-03 07:56:06","0x8f1016122b5211988b52ee63cf994171fbfc7b8d","0xbfff0ef67da901fb9ffdf2352795bae0c0be2571","23,666,666.666666666666666666","Buy Token"
"0x0702ed3b16b96f984d28c8a9ffa1e3fbdb335c6d8c8b56a34d76f853915f30b9","19221788","1656835941","2022-07-03 08:12:21","0x8f1016122b5211988b52ee63cf994171fbfc7b8d","0x7c7362a90dc2d7516e04d88977e1ae6a5551b735","333,333.333333333333333333","Buy Token"
"0x3ea91f76a4442f9a7cec605ed1ed0b45e8bd6679370e8bb9975c2248fce3a821","19225758","1656847886","2022-07-03 11:31:26","0x8f1016122b5211988b52ee63cf994171fbfc7b8d","0x581d0d9f96f73770804e5f5fbf365702a11f140a","2,222,222.222222222222222222","Buy Token"
"0x33af8a03efff8a532db86fcaa9193565e6a816b5658f5794cb42ed5ee6b53d89","19227781","1656853955","2022-07-03 13:12:35","0x8f1016122b5211988b52ee63cf994171fbfc7b8d","0x7bd9848e09a9d2d31ebdae9ad93ea014593d5193","76,666,666.666666666666666666","Buy Token"
"0x3613c1bc8d139cc26aabb59c1db6b268ddb866ef4265b4a4171d276372c9631e","19228880","1656857253","2022-07-03 14:07:33","0x8f1016122b5211988b52ee63cf994171fbfc7b8d","0x07c07fefebc4b180413708ca6a643554428ff092","452,222.222222222222222222","Buy Token"
"0xae8f28dc06179bad4632ed9ccc3ea1a909428fd79d0714230c9bf86a81a68660","19233276","1656870441","2022-07-03 17:47:21","0x8f1016122b5211988b52ee63cf994171fbfc7b8d","0xbbf17aa86088c8c043360e40a8c34634c1db90a3","65,444,444.444444444444444444","Buy Token"
"0xfe9a20d4e3a33a3bfd97a35e83d7d7ce903af477f37f99f4043ef093d35e2b1b","19235494","1656877095","2022-07-03 19:38:15","0x8f1016122b5211988b52ee63cf994171fbfc7b8d","0x7bd9848e09a9d2d31ebdae9ad93ea014593d5193","36,000,000","Buy Token"
"0x6962522970c22d67d1d7f85233c141593a705ca121f490d7c307a2e3446818f1","19235997","1656878604","2022-07-03 20:03:24","0x8f1016122b5211988b52ee63cf994171fbfc7b8d","0xde9f33be13c842feaa292d43028c22b2b5e1b53c","3,333,333.333333333333333333","Buy Token"
"0xc58d2f0f179bd6eec24a82ebe1990cfad0e1c0b641bc8db153d060b01991d4a1","19236709","1656880740","2022-07-03 20:39:00","0x8f1016122b5211988b52ee63cf994171fbfc7b8d","0x50c9ac5ab69794e57a84200094874a9655045ba7","23,333,333.333333333333333333","Buy Token"
"0x12d8b024882045411bb6d3c736beb4e78ce11e8c0bc026be23f2c9ec94d7a3ca","19237311","1656882546","2022-07-03 21:09:06","0x8f1016122b5211988b52ee63cf994171fbfc7b8d","0xea056c53d64ff30140fae96fe9816de3f64843d3","18,613.333333333333333333","Buy Token"
"0x7bd065236fbeedbed1b5e54e87d200433b9e08b27d5a351e9e7a145c1610ad3a","19237375","1656882738","2022-07-03 21:12:18","0x8f1016122b5211988b52ee63cf994171fbfc7b8d","0xea056c53d64ff30140fae96fe9816de3f64843d3","221,111.111111111111111111","Buy Token"
"0xf82b4cf1215fec76df82e9b19c89ac5792a0b26f7953c68757a0b631f1ffc20a","19238380","1656885753","2022-07-03 22:02:33","0x8f1016122b5211988b52ee63cf994171fbfc7b8d","0xb1087d3c39d7cf5594e48c6faa74e4ba0da79067","23,000,000","Buy Token"
"0xb8a2891bf3ddf683467cf576980f3b280d620618c7b2015e30635f10e792a2eb","19238750","1656886863","2022-07-03 22:21:03","0x8f1016122b5211988b52ee63cf994171fbfc7b8d","0x12c48826d6fcc24164c4a6b263f1567b08d56d10","3,333,333.333333333333333333","Buy Token"
"0x79b2a7e3d1aafeee34df5bfe7787099a76e06f635e124dc89b8f14cfc4faa138","19239008","1656887637","2022-07-03 22:33:57","0x8f1016122b5211988b52ee63cf994171fbfc7b8d","0xa3ebc80986ed32ebc6a5f0ac35ffc7bd4c88affb","111,111.111111111111111111","Buy Token"
"0x79758ceef21dbb3486b0902126d3234d12268fb32b8853ea739b272755643b6b","19239775","1656889973","2022-07-03 23:12:53","0x8f1016122b5211988b52ee63cf994171fbfc7b8d","0x64b60def7ca60dc1f168e65294e5480f13371e95","444,444.444444444444444444","Buy Token"
"0x62a86abc49dce3e3d2a2707c0177fcf91bc2d398ae1bd7002ed9955768fdd1b3","19240124","1656891020","2022-07-03 23:30:20","0x8f1016122b5211988b52ee63cf994171fbfc7b8d","0xe892d4ad0d68014f0fab184bcada62d94577846d","1,111,111.111111111111111111","Buy Token"
"0x78f8aabdf25eaa7125b67ce767f7e79533dd2aaff35c2b43ef0197bf56c8bbdc","19241145","1656894083","2022-07-04 00:21:23","0x8f1016122b5211988b52ee63cf994171fbfc7b8d","0xd44961e47a3ddb283c5b88ccd03f8a7aaa60dcd0","242,666.666666666666666666","Buy Token"
"0x23353bc3b7c415726ab3263cc57ca2ae8c3257f233fed44cdcc0c2351ea009ff","19242055","1656896813","2022-07-04 01:06:53","0x8f1016122b5211988b52ee63cf994171fbfc7b8d","0x2090bda87a1a16871d2a6d745eb8fc19bea60e63","3,100,000","Buy Token"
"0x901fde9d6a76339706c95a801a266c566cc565bbca41c2fc92d90ae059f9b5aa","19243501","1656901151","2022-07-04 02:19:11","0x8f1016122b5211988b52ee63cf994171fbfc7b8d","0xa3ebc80986ed32ebc6a5f0ac35ffc7bd4c88affb","5,111,111.111111111111111111","Buy Token"
"0xe599d243ea43f488e199b8aab9d0d30d92103535e7bf61b5c26663c9255c1641","19246850","1656911221","2022-07-04 05:07:01","0x8f1016122b5211988b52ee63cf994171fbfc7b8d","0x673018d921f516eddc0417c537a2a58d15bed7d3","2,222,222.222222222222222222","Buy Token"
"0x28c5d8048ee7fa34682d2616f15189681abcddfdd49187b09c5eeec4d1b25c08","19248595","1656916456","2022-07-04 06:34:16","0x8f1016122b5211988b52ee63cf994171fbfc7b8d","0xeead03314145f02b11798ffe57069e4c1f095753","1,444,444.444444444444444444","Buy Token"
"0x7e7884e471b9a9e0c973ef7fd0541c1d9b115b2c522951be3ad5027ed39d51de","19251172","1656924212","2022-07-04 08:43:32","0x8f1016122b5211988b52ee63cf994171fbfc7b8d","0x65ef3b6604b9aabac2f9b70e5ba7b260db265b07","555,555.555555555555555555","Buy Token"
"0x5dd72a63023e2dd9f75e1dd8539fea40ed47e3c2580101a9bbdd07d67b5088bb","19251771","1656926009","2022-07-04 09:13:29","0x8f1016122b5211988b52ee63cf994171fbfc7b8d","0x852256e0d66721b255d70c6c53d85efee54013fa","1,000,000","Buy Token"
"0xeb3321b495349044b8484b4c7090f02f192720e40afe04ef2bd65106ce3b1911","19252686","1656928779","2022-07-04 09:59:39","0x8f1016122b5211988b52ee63cf994171fbfc7b8d","0x7dcb9c342dff35a2835724080e39a755f7d126ac","56,666.666666666666666666","Buy Token"
"0xeb3321b495349044b8484b4c7090f02f192720e40afe04ef2bd65106ce3b1911","19252686","1656928779","2022-07-04 09:59:39","0x8f1016122b5211988b52ee63cf994171fbfc7b8d","0x65ef3b6604b9aabac2f9b70e5ba7b260db265b07","5,666.666666666666666666","Buy Token"
"0x3e261f8ef9724ecdffce3c773fdfaf901bf580b12d229775fb0b971b04dc20b3","19252943","1656929550","2022-07-04 10:12:30","0x8f1016122b5211988b52ee63cf994171fbfc7b8d","0x7d7e2e43defa1f0e2f889c156c722f6420ddb2a0","71,111.111111111111111111","Buy Token"
"0x3e261f8ef9724ecdffce3c773fdfaf901bf580b12d229775fb0b971b04dc20b3","19252943","1656929550","2022-07-04 10:12:30","0x8f1016122b5211988b52ee63cf994171fbfc7b8d","0x65ef3b6604b9aabac2f9b70e5ba7b260db265b07","7,111.111111111111111111","Buy Token"
"0xfb1e3e1f01e278f856502e5f00e40d9e5c2b18c0465371acad2d91acb576db8f","19252996","1656929709","2022-07-04 10:15:09","0x8f1016122b5211988b52ee63cf994171fbfc7b8d","0x28f45213fcad5b7249c18c8eea6979f93090ecfe","5,555,555.555555555555555555","Buy Token"
"0x402fb6e857fabf485b84661039f9783f6d1ec742e7ad9109f949c4026daf3ca4","19253050","1656929871","2022-07-04 10:17:51","0x8f1016122b5211988b52ee63cf994171fbfc7b8d","0xb4dac84943c529f986b55b1adbcbf5f75d08f92d","50,000","Buy Token"
"0x9e010b03e9fd9b7e360568581a9f7b8ba4b8cf0d0366446e6090bcd5151635ca","19253196","1656930309","2022-07-04 10:25:09","0x8f1016122b5211988b52ee63cf994171fbfc7b8d","0x28f45213fcad5b7249c18c8eea6979f93090ecfe","9,111,111.111111111111111111","Buy Token"
"0xd5dbbfb434fe5145bc464472b8a609bb01e66e6e596cfd35aed96109e0528387","19253208","1656930345","2022-07-04 10:25:45","0x8f1016122b5211988b52ee63cf994171fbfc7b8d","0x7d7e2e43defa1f0e2f889c156c722f6420ddb2a0","211,111.111111111111111111","Buy Token"
"0xd5dbbfb434fe5145bc464472b8a609bb01e66e6e596cfd35aed96109e0528387","19253208","1656930345","2022-07-04 10:25:45","0x8f1016122b5211988b52ee63cf994171fbfc7b8d","0x65ef3b6604b9aabac2f9b70e5ba7b260db265b07","21,111.111111111111111111","Buy Token"
"0x38f986b1948b01407224783fca3560e208cd3701fa61f855bd36a0cde912cfa4","19253316","1656930669","2022-07-04 10:31:09","0x8f1016122b5211988b52ee63cf994171fbfc7b8d","0x4f5da15a57385874a418f15711dda5cb6a6cc365","1,222,222.222222222222222222","Buy Token"
"0xb8b3d049403b355254fe6cd29dc65b556ecf26f6b421dabbaee777fcea79f9af","19253317","1656930672","2022-07-04 10:31:12","0x8f1016122b5211988b52ee63cf994171fbfc7b8d","0xb4dac84943c529f986b55b1adbcbf5f75d08f92d","555,555.555555555555555555","Buy Token"
"0x8a77fd35821d0d71aa372ca6f970076f407c84663d51ff7975689da3b51f2e93","19253391","1656930894","2022-07-04 10:34:54","0x8f1016122b5211988b52ee63cf994171fbfc7b8d","0x0b68f23ad48306cc155fb30a3a39382f2491f164","244,444.444444444444444444","Buy Token"
"0x5a787db47b23bd192cffcd14882980c23168274d57a35848716d2e22effc519d","19253851","1656932274","2022-07-04 10:57:54","0x8f1016122b5211988b52ee63cf994171fbfc7b8d","0x3cf5c30d46347804112a5e799846d06a149f6f6f","65,555,555.555555555555555555","Buy Token"
"0xb9dacde721ade256e8a68199a300e52f35a2cf431272c6a802b506006b134d7b","19254316","1656933669","2022-07-04 11:21:09","0x8f1016122b5211988b52ee63cf994171fbfc7b8d","0xb56e5c4177018f2134081ca77aa7a5f5375d447b","1,111,111.111111111111111111","Buy Token"
"0xa63d4f8a8b6640a8e6b80c7dec5dfca3b1e4e4864e6e88e4ceafe23ffd04dc60","19255392","1656936897","2022-07-04 12:14:57","0x8f1016122b5211988b52ee63cf994171fbfc7b8d","0xd3f4be7c4d308522bfc1d2822a98c2169c7b52b4","111,111.111111111111111111","Buy Token"
"0xa63d4f8a8b6640a8e6b80c7dec5dfca3b1e4e4864e6e88e4ceafe23ffd04dc60","19255392","1656936897","2022-07-04 12:14:57","0x8f1016122b5211988b52ee63cf994171fbfc7b8d","0x65ef3b6604b9aabac2f9b70e5ba7b260db265b07","11,111.111111111111111111","Buy Token"
"0x263ae95ddf35b0e9ba52ac67400db2ec8c64f201f184ce3d4991942fe3dfe9f7","19256153","1656939181","2022-07-04 12:53:01","0x8f1016122b5211988b52ee63cf994171fbfc7b8d","0xd3f4be7c4d308522bfc1d2822a98c2169c7b52b4","111,111.111111111111111111","Buy Token"
"0x263ae95ddf35b0e9ba52ac67400db2ec8c64f201f184ce3d4991942fe3dfe9f7","19256153","1656939181","2022-07-04 12:53:01","0x8f1016122b5211988b52ee63cf994171fbfc7b8d","0x65ef3b6604b9aabac2f9b70e5ba7b260db265b07","11,111.111111111111111111","Buy Token"
"0xc9f0da77c9bd71ff5dba48829e6f2e6669208fd4e15dad56d57f32ada20615aa","19256230","1656939412","2022-07-04 12:56:52","0x8f1016122b5211988b52ee63cf994171fbfc7b8d","0x19a71c6e2a010433cb6080445e152f5c8efc041f","666,666.666666666666666666","Buy Token"
"0xca2eac9fdf971001cae4b078d13742e544b3d88b5e296f0f1d56925807cfdee1","19256563","1656940411","2022-07-04 13:13:31","0x8f1016122b5211988b52ee63cf994171fbfc7b8d","0x0935c16b43a0d412e280dea4e061136e7319044f","16,000,000","Buy Token"
"0x957fd425fc91dd3d6ad595a8c681569a752471d38fc3111bde1f720f9cd0c575","19256758","1656940996","2022-07-04 13:23:16","0x8f1016122b5211988b52ee63cf994171fbfc7b8d","0x4594efae877c36ef91bc4b874d43927584a9f35f","111,111.111111111111111111","Buy Token"
"0x881b17ebcb3680a6e235cd02793f03a918dd2cba04af81755e54866b3e2794d6","19257007","1656941743","2022-07-04 13:35:43","0x8f1016122b5211988b52ee63cf994171fbfc7b8d","0x4594efae877c36ef91bc4b874d43927584a9f35f","222,222.222222222222222222","Buy Token"
"0x9286e94ae09e9494a0dd7d6526247849f55f2fe604e67b771ea8eb96359f809d","19257648","1656943666","2022-07-04 14:07:46","0x8f1016122b5211988b52ee63cf994171fbfc7b8d","0x62554c2e4f769de3825bb7c89a039f213cf51a51","1,666,666.666666666666666666","Buy Token"
"0x9286e94ae09e9494a0dd7d6526247849f55f2fe604e67b771ea8eb96359f809d","19257648","1656943666","2022-07-04 14:07:46","0x8f1016122b5211988b52ee63cf994171fbfc7b8d","0x4594efae877c36ef91bc4b874d43927584a9f35f","166,666.666666666666666666","Buy Token"
"0x95de6bf1bb80c822ea79b5d62787bcabd343f6a8a4376ba25c028cb85a411179","19257670","1656943732","2022-07-04 14:08:52","0x8f1016122b5211988b52ee63cf994171fbfc7b8d","0x3af2b7a40a72e75dc424161f3f40618ad6571ecc","244,444.444444444444444444","Buy Token"
"0x95de6bf1bb80c822ea79b5d62787bcabd343f6a8a4376ba25c028cb85a411179","19257670","1656943732","2022-07-04 14:08:52","0x8f1016122b5211988b52ee63cf994171fbfc7b8d","0x65ef3b6604b9aabac2f9b70e5ba7b260db265b07","24,444.444444444444444444","Buy Token"
"0x35c79aa9cef495df28209ebea2e61148fa115a9af64c6f9afcaa00dd4e6087ce","19259751","1656950014","2022-07-04 15:53:34","0x8f1016122b5211988b52ee63cf994171fbfc7b8d","0x5b7e4388116354ee46304cb96cfb85714eda3267","1,111,111.111111111111111111","Buy Token"
"0x203744555130f3c32d8b81bd85c4d529fe90147b76ad2f98fb0440f97f96bdc1","19259919","1656950518","2022-07-04 16:01:58","0x8f1016122b5211988b52ee63cf994171fbfc7b8d","0x5b7e4388116354ee46304cb96cfb85714eda3267","1,111,111.111111111111111111","Buy Token"
"0x278f129f29cf042f7654bd6e501abbf70eda3ca1a94c62e0ea38e2004e11cd78","19260641","1656952691","2022-07-04 16:38:11","0x8f1016122b5211988b52ee63cf994171fbfc7b8d","0x1577ff8a01908c3eaa179f0bddcd7cb13ab291cd","222,222,222.222222222222222222","Buy Token"
"0x278f129f29cf042f7654bd6e501abbf70eda3ca1a94c62e0ea38e2004e11cd78","19260641","1656952691","2022-07-04 16:38:11","0x8f1016122b5211988b52ee63cf994171fbfc7b8d","0xe0e83c17ee36e9e8319a43dd05f05240a163b731","22,222,222.222222222222222222","Buy Token"
"0xf72a316a68e32ceee790ff8d5703f1a05859acecc1db22993a46a0b8334c1218","19260652","1656952724","2022-07-04 16:38:44","0x8f1016122b5211988b52ee63cf994171fbfc7b8d","0x1577ff8a01908c3eaa179f0bddcd7cb13ab291cd","222,222,222.222222222222222222","Buy Token"
"0xf72a316a68e32ceee790ff8d5703f1a05859acecc1db22993a46a0b8334c1218","19260652","1656952724","2022-07-04 16:38:44","0x8f1016122b5211988b52ee63cf994171fbfc7b8d","0xe0e83c17ee36e9e8319a43dd05f05240a163b731","22,222,222.222222222222222222","Buy Token"
"0xcd9f2045aa9d725f279a7c6e0bee63dcfd6378e703fa452a53763f1b581da5d8","19260681","1656952811","2022-07-04 16:40:11","0x8f1016122b5211988b52ee63cf994171fbfc7b8d","0x1577ff8a01908c3eaa179f0bddcd7cb13ab291cd","443,444,444.444444444444444444","Buy Token"
"0xcd9f2045aa9d725f279a7c6e0bee63dcfd6378e703fa452a53763f1b581da5d8","19260681","1656952811","2022-07-04 16:40:11","0x8f1016122b5211988b52ee63cf994171fbfc7b8d","0xe0e83c17ee36e9e8319a43dd05f05240a163b731","44,344,444.444444444444444444","Buy Token"
